stationcode,name,address,latitude,longitude,brand
18624,Ultra Kandos,"60 DAVIES RD, KANDOS NSW 2848",-32.8573774,149.9706615,Ultra Petroleum
18626,Metro Petroleum (Kurri Kurri Lang St),"307 LANG ST, KURRI KURRI NSW 2327",-32.82039,151.47686,Metro Fuel
18627,Legume Store,"9297 MOUNT LINDESAY RD, LEGUME NSW 2476",-28.4053537,152.3067044,Independent
18628,Enhance Eastwood,"2 LOVELL RD, EASTWOOD NSW 2122",-33.7916291,151.0895436,Enhance
18629,BP Uralla,"111 Bridge Street, Uralla NSW 2358",-30.64696,151.49219,BP
18630,Shell Luddenham,"Lot 25/ 2140 The Northern Rd, Luddehham NSW 2745",-33.8833419,150.69426,Shell
18631,Transwest Fed Park,"45 JEWRY ST, TAMINDA NSW 2340",-31.0841321,150.9105595,Transwest Fuels
18632,Metro Petroleum St Andrews,"95 BALLANTRAE DR, ST ANDREWS NSW 2566",-34.0207224,150.833198,Metro Fuel
18634,BP GOULBURN (Merino Fuels),"70 CLIFFORD ST, GOULBURN NSW 2580",-34.7521016,149.7178366,BP
18635,BP Roadhouse,"53 BOMBALA ST, NIMMITABEL NSW 2631",-36.51481601,149.28334721,BP
18637,Pearl Energy Medowie,"UNIT 4 26 FERODALE RD, MEDOWIE NSW 2318",-32.7401769,151.8544364,Pearl Energy
18639,Pearl Energy Mayfield,"132 MAITLAND RD, MAYFIELD NSW 2304",-32.9017846,151.7419818,Pearl Energy
18640,Mobil Dubbo,"2 HAWTHORN ST, DUBBO NSW 2830",-32.2569346,148.6254902,Mobil
18641,Ampol Cowra,"2 GRENFELL RD, COWRA NSW 2794",-33.8351555,148.6790614,Ampol
18642,ATTUNGA GENERAL STORE,"5 MANILLA RD, ATTUNGA NSW 2345",-30.928946,150.8454976,Independent
18644,BP Howlong,"61 HAWKINS ST, HOWLONG NSW 2643",-35.9794913,146.6281492,BP
18645,Ampol Foodary Austral,"68 KELLY ST, AUSTRAL NSW 2179",-33.9477883,150.7932766,Ampol Foodary
18647,BP Narromine,"1 DANDALOO ST, NARROMINE NSW 2821",-32.22745601,148.24097277,BP
18649,Mobil Wagga Wagga,"34 DOBNEY AV, WAGGA WAGGA NSW 2650",-35.1212607,147.345103,Mobil
18648,Candelo Service Station,"40 WILLIAM ST, CANDELO NSW 2550",-36.7665018,149.696037,Independent
18650,Metro petroleum Padstow,"69 DAVIES RD, PADSTOW NSW 2211",-33.9510689,151.0387597,Metro Fuel
18651,METRO PETROLEUM BELMONT,"SHOP 2 507 PACIFIC HWY, BELMONT NSW 2280",-33.0326219,151.6611701,Metro Fuel
18652,Enhance Camellia,"17 GRAND AV, CAMELLIA NSW 2142",-33.820505,151.0356357,Enhance
18653,Metro Petroleum South Hurstville,"928-930 KING GEORGES RD, BLAKEHURST NSW 2221",-33.9810848,151.1084759,Metro Fuel
18656,7-Eleven Ingleburn,"4 LANCASTER ST, INGLEBURN NSW 2565",-33.9896203,150.8667278,7-Eleven
18657,Metro Petroleum Cooma,"42 SHARP ST, COOMA NSW 2630",-36.2329232,149.1311035,Metro Fuel
18658,Budget Petrol Telopea,"57 ADDERTON RD, TELOPEA NSW 2117",-33.7934764,151.0412676,Budget
18659,EG Ampol Oran Park Town Centre,"6 Fordham Way, Oran Park NSW 2570",-33.9997358,150.73839,EG Ampol
18660,7-Eleven Muswellbrook,"31-33 MAITLAND ST, MUSWELLBROOK NSW 2333",-32.2705147,150.8882563,7-Eleven
18663,Ampol Barmedman Truck Stop,"92 Queen Street, Barmedman NSW 2668",-34.14243,147.3857,Ampol
18664,MOBIL COFFS HARBOUR,"178 PACIFIC HWY, COFFS HARBOUR NSW 2450",-30.2890435,153.1214843,Mobil
18666,Enhance Waratah,"51 LAMBTON RD, WARATAH NSW 2298",-32.90686006,151.71951195,Enhance
18667,Your Fuel,"77 SANDGATE RD, BIRMINGHAM GARDENS NSW 2287",-32.8957578,151.6817711,Independent
18668,Liberty Evans Head,"70 WOODBURN ST, EVANS HEAD NSW 2473",-29.1140871,153.4283472,Liberty
18669,Ampol Foodary Coffs Harbour Halls Rd,Corner Pacific Hwy and Halls Road Coffs Harbour NSW 2450,-30.30597,153.101212,Ampol
18670,Metro Petroleum Leichhardt,"127-129 MARION ST, LEICHHARDT NSW 2040",-33.8839399,151.1507793,Metro Fuel
18672,AMPOL TALBINGO,"321 MILES FRANKLIN DR, TALBINGO NSW 2720",-35.581244,148.2972276,Ampol
18673,BP Cundletown,"45 MAIN ST, CUNDLETOWN NSW 2430",-31.8981907,152.5177908,BP
18674,GLOUCESTER SERVICE CENTRE,"1 PARK ST, GLOUCESTER NSW 2422",-32.0051754,151.9576331,Independent
18675,7-Eleven Medowie,"787 MEDOWIE RD, MEDOWIE NSW 2318",-32.7398864,151.867393,7-Eleven
18679,Ampol Wilcannia Roadhouse,"79-81 WOORE ST, WILCANNIA NSW 2836",-31.5586895,143.3774621,Ampol
18680,Metro Tura beach,"487 SAPPHIRE COAST DR, BOURNDA NSW 2548",-36.8500015,149.9215717,Metro Fuel
18681,BP Bankstown,"126 CHAPEL RD, BANKSTOWN NSW 2200",-33.9278698,151.0298158,BP
18682,Metro Petroleum Hunter Valley,"36 WINE COUNTRY DR, CESSNOCK NSW 2325",-32.8187582,151.3521822,Metro Fuel
18683,"Liberty Armidale, North Hill","2 MARSH ST, ARMIDALE NSW 2350",-30.5030779,151.6729076,Liberty
18687,Astron Petroleum,"6-8 MINJUNGBAL DR, TWEED HEADS SOUTH NSW 2486",-28.1961063,153.5437699,ASTRON
18688,MOBIL HASTINGS RIVER,"128 HASTINGS RIVER DR, PORT MACQUARIE NSW 2444",-31.4278191,152.8802645,Mobil
18689,ARKO ENERGY GLOUCESTER,"141 CHURCH ST, GLOUCESTER NSW 2422",-32.01223369,151.95794144,Arko Energy
18692,Medco Petroleum Carlingford,"286-288 Pennant Hills Road, Cnr Adderton Road, Carlingford NSW 2118",-33.78495,151.0435,Independent
18694,BP WELLINGTON,"35A MAXWELL ST, WELLINGTON NSW 2820",-32.5583479,148.9446954,BP
18696,Speedway Carss Park,"294 PRINCES HWY, CARSS PARK NSW 2221",-33.9820022,151.11782,Speedway
18697,Rodney's Transport Service,"82 BOMEN RD, CARTWRIGHTS HILL NSW 2650",-35.0725884,147.401818,Independent
18700,The Major General Store,"47-51 Girilambone Street, COOLABAH NSW 2831",-31.0597585,146.75251,The Major
18698,Woolomin General Store,"65-67 NUNDLE RD, WOOLOMIN NSW 2340",-31.3043359,151.1497205,Independent
18701,BP BULAHDELAH,"73-75 BULAHDELAH WAY, BULAHDELAH NSW 2423",-32.4097101,152.2105785,BP
18703,METRO FUEL KILLARNEY HEIGHTS,"702-704 WARRINGAH RD, FORESTVILLE NSW 2087",-33.7617609,151.207051,Metro Fuel
18704,Metro petroleum Griffith West,"33 GRIFFIN AV, GRIFFITH NSW 2680",-34.2853488,146.0278681,Metro Fuel
18705,Metro Petroleum Bellambi,"209-211 ROTHERY ST, BELLAMBI NSW 2518",-34.3683389,150.910013,Metro Fuel
18706,Metro Greenacre,"1 DAVID ST, GREENACRE NSW 2190",-33.8964035,151.0592723,Metro Fuel
18707,LakeMac Petroleum,"283 MAIN RD, FENNELL BAY NSW 2283",-32.9918025,151.5998424,Independent
18709,Riordan Fuels Express Diesel,"503 COOLAC RD, COOLAC NSW 2727",-34.9223018,148.1655257,Independent
18708,S24 Broken Hill Blende Street,"1 BLENDE ST, BROKEN HILL NSW 2880",-31.96460287,141.45349069,Shell
18710,METRO PETROLEUM BLACKTOWN FLUSHCOMBE,"140 FLUSHCOMBE RD, BLACKTOWN NSW 2148",-33.7775284,150.9078124,Metro Fuel
18711,BP Nicholls,"6 GOLD CREEK RD, NICHOLLS ACT 2913",-35.1935302,149.0869347,BP
18713,METRO PETROLEUM MITCHELL,"2 CALLAN ST, MITCHELL ACT 2911",-35.2145112,149.1433166,Metro Fuel
18834,Elders Baradine,"34 WELLINGTON ST, BARADINE NSW 2396",-30.9501154,149.06746898,Independent
19015,EG Ampol Cameron Park,"180 PORTLAND DR, CAMERON PARK NSW 2285",-32.9171789,151.5974528,EG Ampol
19016,BP Erina,"90 THE ENTRANCE ROAD, ERINA NSW 2250",-33.4384287,151.372213,BP
19017,BP Whittingham,"3550 NEW ENGLAND HWY, WHITTINGHAM NSW 2330",-32.6405892,151.2312511,BP
19018,Metro Villawood,"276 MILLER RD, VILLAWOOD NSW 2163",-33.8876145,150.9920889,Metro Fuel
19019,Enhance West Wollongong,"438 CROWN ST, WEST WOLLONGONG NSW 2500",-34.4250438,150.872928,Enhance
19021,The Channon General Store,"7 STANDING ST, THE CHANNON NSW 2480",-28.67331315,153.27828185,Liberty
19022,Mobil Uralla,"133 BRIDGE ST, URALLA NSW 2358",-30.6503722,151.4909578,Mobil
19072,BP Anna Bay,"133 GAN GAN RD, ANNA BAY NSW 2316",-32.7775517,152.0840681,BP
19075,Ampol Ashford,"27 DUFF ST, ASHFORD NSW 2361",-29.3234058,151.0951888,Ampol
19074,BP BRINGELLY,"657 THE NORTHERN ROAD, BRINGELLY NSW 2556",-33.9863383,150.7288013,BP
19077,BP Coffs Harbour South,"380 PACIFIC HWY, NORTH BOAMBEE VALLEY NSW 2450",-30.3183433,153.089242,BP
19633,BP Cardiff,"328 MAIN RD, CARDIFF NSW 2285",-32.9379273,151.6569241,BP
19634,Westside Narrabri,"35 COOMA RD, NARRABRI NSW 2390",-30.3378492,149.7669674,Shell
19635,Dunedoo Shell,"21 CAIGAN ST, DUNEDOO NSW 2844",-32.0165405,149.3882117,Shell
19637,Metro Petroleum Georges Hall,"250 HENRY LAWSON DR, GEORGES HALL NSW 2198",-33.9153425,150.9749867,Metro Fuel
19638,Liberty Wingham,"1325 GLOUCESTER RD, WINGHAM NSW 2429",-31.8722637,152.3646823,Liberty
19639,Urbenville general store,"43 URBEN ST, URBENVILLE NSW 2475",-28.4724071,152.5485749,Ampol
19640,AMPOL SOUTH KEMPSEY,"10 Industrial Drive corner of Zylpha Drive, South Kempsey NSW 2440",-31.12744,152.8285,Ampol
19641,Ampol Marulan,"10 GEORGE ST, MARULAN NSW 2579",-34.71544,149.99957,Ampol
19642,Metro Petroleum Thornleigh,"169-171 PENNANT HILLS RD, THORNLEIGH NSW 2120",-33.7249247,151.0882611,Metro Fuel
19643,BP NEMINGHA,"464-468 ARMIDALE RD, NEMINGHA NSW 2340",-31.1236704,150.9835118,BP
19644,Tito's Fuel Station Restaurant and Coffee House,"87 MITCHELL ST, BOURKE NSW 2840",-30.0894017,145.9445632,Ampol
19648,Metro Macquarie Fields,"68 HAROLD ST, MACQUARIE FIELDS NSW 2564",-33.9855726,150.8933683,Metro Fuel
19651,Grafton Holiday Park,"166 SKI LODGE RD, SEELANDS NSW 2460",-29.6103599,152.9258531,Liberty
19654,Metro Petroleum Corrimal,"61-63 MURRAY RD, EAST CORRIMAL NSW 2518",-34.3762829,150.9084003,Metro Fuel
19655,Pearl energy Annabay,"4136 NELSON BAY RD, ANNA BAY NSW 2316",-32.7696033,152.0508923,Pearl Energy
19656,Ampol Beresfield North,"Corner Weakleys & Balook Dr, Beresfield North NSW 2322",-32.80691,151.6343,Ampol
19657,Pearl Energy Beresfield,"6, Yagan Drive, Beresfield NSW 2322",-32.8098,151.63257,Pearl Energy
19658,Pearl Energy Wagga Wagga,"17-19 FORSYTH ST, WAGGA WAGGA NSW 2650",-35.11403387,147.37406916,Pearl Energy
19695,Shanty service station,"3012 STURT HWY, ALFREDTOWN NSW 2650",-35.1610539,147.5122387,Independent
19698,Goodooga Community store,"41-43 ADAMS ST, GOODOOGA NSW 2838",-29.1127888,147.4527948,Independent
19700,Shell Tyagarah,"5 YARUN RD, TYAGARAH NSW 2481",-28.5866791,153.5454659,Shell
19703,Caltex Glen Innes,"64 CHURCH ST, GLEN INNES NSW 2370",-29.7475626,151.7359877,Caltex
19701,PEARL ENERGY THORNTON,"5 GLENWOOD DR, THORNTON NSW 2322",-32.7900164,151.6350001,Pearl Energy
19702,PEARL ENERGY MAYFIELD WEST,"15 MURRAY DWYER CCT, MAYFIELD WEST NSW 2304",-32.8850594,151.7268397,Pearl Energy
19705,PEARL ENERGY NULKABA,"247 WINE COUNTRY DR, NULKABA NSW 2325",-32.79794021,151.34500458,Pearl Energy
19704,PEARL ENERGY MORISSET,"50 ALLIANCE AV, MORISSET NSW 2264",-33.1163629,151.4775989,Pearl Energy
19755,METRO MORISSET PARK,"5 MACQUARIE RD, MORISSET PARK NSW 2264",-33.1197964,151.5347545,Metro Fuel
19757,METRO OURIMBAH SOUTH,"12 PACIFIC HWY, OURIMBAH NSW 2258",-33.36296987,151.3713527,Metro Fuel
19781,Pearl Energy Molong,"2 GIDLEY ST, MOLONG NSW 2866",-33.0902638,148.8695806,Pearl Energy
19782,NightOwl Puma Casino,"37 JOHNSTON ST, CASINO NSW 2470",-28.85909896,153.04895173,Caltex
19783,Metro Condell Park,"149 ELDRIDGE RD, CONDELL PARK NSW 2200",-33.9304725,151.0119877,Metro Fuel
19847,BP Kelso Eastbound,"214 SYDNEY RD, KELSO NSW 2795",-33.4190598,149.6221737,BP
19078,Abercrombie House,"311 Ophir Rd, Stewarts Mount NSW 2795",-33.3927632,149.5188753,Tesla
19079,Akuna Motor Inn & Apartments,"109 Whylandra St, Dubbo NSW 2830",-32.2522027,148.5898971,Tesla
19080,Alabaster Motor Inn,"23 Oxley St, Taree NSW 2430",-31.9028943,152.4776342,Tesla
19081,Albury Waste Management Centre,"565 Mudge St, Hamilton Valley NSW 2641",-36.0294725,146.8970729,Chargefox
19082,Allianz Centre - Secure Parking,"186 Sussex St, Sydney NSW 2000",-33.8705978,151.203956,Everty
19083,Alpha Hotel Eastern Creek,"1 Peter Brock Dr, Eastern Creek NSW 2766",-33.8019653,150.8709764,Tesla
19084,Amarna Luxury Beach Resort,"16 Christmas Bush Ave, Nelson Bay NSW 2315",-32.7199671,152.1356612,Tesla
19085,Ampol Seven Hills,"38 Abbott Rd, Seven Hills NSW 2147",-33.7670734,150.9549733,Evie Networks
19086,Ana Mandara Luxury Bed & Breakfast,"152 Settlement Point Rd, Port Macquarie NSW 2444",-31.4073033,152.9008719,Tesla
19087,Anchors Aweigh Narooma,"5 Tilba St, Narooma NSW 2546",-36.2198467,150.133492,Tesla
19088,Anderson Street Parking/Charging,"370 Anderson St, Chatswood NSW 2067",-33.7964104,151.1836091,Chargefox
19089,Angullong Wine Tasting Room,"37 Victoria St, Millthorpe NSW 2798",-33.4458862,149.1852109,Independent EV
19090,Armidale Motel,"66 Glen Innes Rd, Armidale NSW 2350",-30.4952258,151.6694665,Tesla
19091,Armidale Visitors Centre,"82 Marsh St, Armidale NSW 2350",-30.511849,151.6693816,NRMA
19092,Aston Hill Motor Lodge,"15 Mort St, Port Macquarie NSW 2444",-31.4312459,152.8968271,Tesla
19093,ATI Australia,"5/27 Mars Rd, Lane Cove West NSW 2066",-33.8093977,151.1507426,Independent EV
19094,Atura Blacktown,"32 Cricketers Arms Rd, Prospect NSW 2148",-33.806416,150.9031472,Tesla
19095,Atura Hotel Albury,"Country Comfort Hotel, 648 Dean St, Albury NSW 2640",-36.0798273,146.9123515,Tesla
19096,Audi Centre Sydney,"895 S Dowling St, Zetland NSW 2017",-33.9066374,151.2132494,Chargefox
19097,Australasian Sports Centre Parramatta,"20 Wentworth St, Clyde NSW 2142",-33.8327117,151.0215668,Tesla
19098,Australia Post - Penrose CPA,"901 Penrose Rd, Penrose NSW 2579",-34.6726828,150.2122963,Independent EV
19099,Ballina Central Shopping Centre,"56 Bangalow Rd, Ballina NSW 2478",-28.8575428,153.5610963,Chargefox
19100,Bangalay Luxury Villas,"30 Staples St, Shoalhaven Heads NSW 2535",-34.8503176,150.7478922,Tesla
19101,Banjo Paterson Park,"81 Meehan St, Yass NSW 2582",-34.8411176,148.9121914,NRMA
19102,Banksia Park cottages,"114 Radiata Rd, Kangaroo Valley NSW 2577",-34.7414729,150.45349,Tesla
19103,Bankstown Sports Club,"8 Greenfield Parade, Bankstown NSW 2200",-33.9199788,151.0333375,Tesla
19104,Bannisters,"Salamander Shores Hotel, 147 Soldiers Point Rd, Soldiers Point NSW 2317",-32.7111973,152.0722165,Tesla
19105,Bannisters by the Sea,"191 Mitchell Parade, Mollymook Beach NSW 2539",-35.3222306,150.4849315,Tesla
19106,Bannisters Pavilion,"87 Tallwood Ave, Mollymook Beach NSW 2539",-35.3250315,150.4763976,Tesla
19107,Barron's Tyre & Mechanical,"76 Dalgarno St, Coonabarabran NSW 2357",-31.2731036,149.2792177,Independent EV
19108,Batemans Bay Soldiers Club,"6 Beach Rd, Batemans Bay NSW 2536",-35.7094784,150.1790805,Tesla
19110,Baths Motel,"339 Warialda St, Moree NSW 2400",-29.4753381,149.8456657,Everty
19112,Bathurst Rail Museum,"126 Havannah St, Bathurst NSW 2795",-33.4259189,149.5817468,Tesla
19113,Bathurst Rail Museum,"126 Havannah St, Bathurst NSW 2795",-33.4259189,149.5818468,Independent EV
19114,Bathurst Supercharger,"1 Kendall Ave, Bathurst NSW 2795",-33.4186983,149.5868887,Tesla
19115,Bathurst Visitor Information Centre,"1 Kendall Ave, Bathurst NSW 2795",-33.4186983,149.5867887,NRMA
19117,Baulkham Hills Sports Club,"11 Renown Rd, Baulkham Hills NSW 2153",-33.7632734,151.0043477,Independent EV
19118,Beach House on She-Oak,"18 She-Oak Ln, Casuarina NSW 2487",-28.2899513,153.5747799,Tesla
19119,Beach Suites Byron Bay,"20 Bay St, Byron Bay NSW 2481",-28.6418194,153.6146694,Tesla
19120,Bella Vista Hotel,"13-15 Lexington Dr, Bella Vista NSW 2153",-33.7365294,150.9485142,Independent EV
19121,Bellingen Valley Lodge,"1381 Waterfall Way, Bellingen NSW 2454",-30.4449023,152.8845091,Independent EV
19122,Bells at Killcare Boutique Hotel,"107 The Scenic Rd, Killcare Heights NSW 2257",-33.5205618,151.3746149,Tesla
19123,Bendooley Estate,"Bendooley, 3020 Old Hume Hwy, Berrima NSW 2577",-34.4659347,150.3616268,Tesla
19124,Berrara Beach Holiday Chalets,"22 Berrara Rd, Berrara NSW 2540",-35.2087147,150.5488103,Tesla
19125,Berry Bowling Club,"140 Queen St, Berry NSW 2535",-34.7760967,150.70099,NRMA
19126,Berry Supercharger,"640 Princes Hwy, Jaspers Brush NSW 2535",-34.8081727,150.6362791,Tesla
19127,Best Western Bluegum Motel,"109 Cobra St, Dubbo NSW 2830",-32.2550201,148.6102601,Tesla
19128,Best Western PLUS Apollo International,"290 Pacific Hwy, Charlestown NSW 2290",-32.9568871,151.7013414,Tesla
19129,Best Western Plus Goulburn,"77 Lagoon St, Goulburn NSW 2580",-34.7471604,149.7294597,Tesla
19130,Bethany Manor,"8-12 Eastview Ave, Leura NSW 2780",-33.708221,150.3270623,Tesla
19131,Birkenhead Point Outlet Centre,"19 Roseby St, Drummoyne NSW 2047",-33.8555224,151.1621054,Tesla
19132,Birkenhead Point Outlet Centre,"19 Roseby St, Drummoyne NSW 2047",-33.8555224,151.1622054,Independent EV
19133,Birkenhead Point Outlet Centre,"19 Roseby St, Drummoyne NSW 2047",-33.8555224,151.1623054,Chargefox
19136,Blackwall Mountain Airbnb,"2 Koonora Ave, Blackwall NSW 2256",-33.5050479,151.3372659,Independent EV
19137,Blue Emu Car Park,"Ross Smith Ave, Mascot NSW 2020",-33.9380083,151.1924793,Independent EV
19138,Blue Wren Wines,"433 Ulan Rd, Eurunderee NSW 2850",-32.5634047,149.6199933,Tesla
19139,Bodalla Dairy Shed and Cheese Factory,"52 Princes Hwy, Bodalla NSW 2545",-36.0867598,150.0495483,Tesla
19140,Bondi Beach Park,"2 Queen Elizabeth Dr, Bondi Beach NSW 2026",-33.8900918,151.2770796,Chargefox
19141,Bourke Riverside Motel,"Mitchell St, Bourke NSW 2840",-30.0894031,145.9424975,Tesla
19142,BP Karuah,"403 Tarean Rd, Karuah NSW 2324",-32.6540422,151.9629131,Chargefox
19143,Bressington Park Carpark,"Underwood Road opp DFO Homebush, Homebush NSW 2140",-33.855129,151.078781,Independent EV
19144,Brigidine College Wilson Car Park,"49 St Pauls St, Randwick NSW 2031",-33.92008,151.2437997,Independent EV
19145,Broadway Shopping Centre,"31 Bay St, Glebe NSW 2037",-33.8827784,151.1948135,Tesla
19146,Broadway Shopping Centre,"31 Bay St, Glebe NSW 2037",-33.8827784,151.1949135,Independent EV
19147,Broadway Shopping Centre,"31 Bay St, Glebe NSW 2037",-33.8827784,151.1950135,Chargefox
19148,Brokenwood Wines,"Brokenwood Wines, 401-427 McDonalds Rd, Pokolbin NSW 2320",-32.7760644,151.2996067,Tesla
19149,Brunswick River Inn,"2 The Terrace, Brunswick Heads NSW 2483",-28.5398912,153.5521886,Tesla
19150,Byron at Byron Resort and Spa,"77 Broken Head Rd, Suffolk Park NSW 2481",-28.67874,153.610284,Tesla
19151,Byron Bay Library,"28 Lawson St, Byron Bay NSW 2481",-28.6433595,153.6156974,EVUp
19152,Byron Cove Beach House,"10 Kendall St, Byron Bay NSW 2481",-28.6389004,153.6037346,Tesla
19153,Byron Shire Carpark,"70-90 Station St, Mullumbimby NSW 2482",-28.5548759,153.5024149,EVUp
19154,Byron Stay,"67 Shirley St, Byron Bay NSW 2481",-28.6395098,153.6043671,Independent EV
19155,Cabins in the Clouds,"424 Moonabung Rd, Vacy NSW 2421",-32.5423289,151.5011005,Tesla
19156,Cabramatta Hotel,"224 Railway Pde, Cabramatta NSW 2166",-33.8966772,150.9379107,Tesla
19157,Caddens Corner,"82a O'Connell St, Kingswood NSW 2747",-33.7695689,150.7339002,Evie Networks
19158,Cafe Loftus,"71 National Ave, Loftus NSW 2232",-34.0424537,151.0489528,Independent EV
19159,Caltex Macksville,"Pacific Hwy, Macksville NSW 2447",-30.7098041,152.9198314,Evie Networks
19160,Caltex Tarcutta,"32 Sydney St, Tarcutta NSW 2652",-35.2774924,147.7358735,Evie Networks
19161,Cameron Park Plaza,"100 George Booth Dr, Cameron Park NSW 2285",-32.9164148,151.597277,Chargefox
19162,Canterbury Bankstown Council,"21 Shakespeare St, Campsie NSW 2194",-33.9076689,151.1039558,Independent EV
19163,Captain's Quarters Townhouses Bermagui,"The Captains Quarters, 6 George St, Bermagui NSW 2546",-36.419857,150.063318,Tesla
19164,Casino RSM,"162 Canterbury St, Casino NSW 2470",-28.8624736,153.0493516,Tesla
19165,Casino RSM,"162 Canterbury St, Casino NSW 2470",-28.8624736,153.0494516,EVUp
19166,Castle Towers Shopping Centre,"6/14 Castle St, Castle Hill NSW 2154",-33.7296502,151.0068965,Tesla
19167,Caves Coastal Bar and Bungalows,"3/3 Mawson Cl, Caves Beach NSW 2281",-33.1047393,151.647899,Independent EV
19168,Central Coast Supercharger,"Wyong Rd & Bryant Dr, Tuggerah NSW 2259",-33.3129437,151.4218481,Tesla
19169,Central Jetty Motel,"509-517 The Entrance Rd, Long Jetty NSW 2261",-33.3677873,151.4753987,Tesla
19170,Charles Dalglish,"43 Baaners Ln, Little Hartley NSW 2790",-33.5683775,150.2001079,Independent EV
19171,Charles St Parking/Charging,"10B Charles St, Canterbury NSW 2193",-33.9117284,151.1174279,Independent EV
19172,Cherrybrook Village,"Shop 42/47 Shepherds Dr, Cherrybrook NSW 2126",-33.7209507,151.043454,Tesla
19173,Cherrybrook Village,"Shop 42/47 Shepherds Dr, Cherrybrook NSW 2126",-33.7209507,151.043554,Independent EV
19174,Cherrybrook Village,"Shop 42/47 Shepherds Dr, Cherrybrook NSW 2126",-33.7209507,151.043654,Chargefox
19175,Church St Car Park,"81 Gipps St, Bega NSW 2550",-36.6733612,149.8432026,NRMA
19178,Coffs Harbour,"coffs sevice centre, North Boambee Valley NSW 2450",-30.3178012,153.0899415,Chargefox
19179,Coffs Harbour Supercharger,"253 Pacific Hwy, Coffs Harbour NSW 2450",-30.2826558,153.1314176,Tesla
19180,Coles Huntlee,"22 Empire St, Branxton NSW 2335",-32.6701592,151.35064,Chargefox
19181,Coogee Eastward Senior Citizens Hall,"97R Brook St, Coogee NSW 2034",-33.919164,151.2548881,Chargefox
19182,Cooma Supercharger,"97 Commissioner St, Cooma NSW 2630",-36.236015,149.1261314,Tesla
19183,Coomealla Motel,"1 Matong St, Dareton NSW 2717",-34.0946142,142.0388599,Independent EV
19184,Coonabarabran Visitors Centre,"Coonabarabran Coach, Coonabarabran NSW 2357",-31.278816,149.279312,NRMA
19185,Country Mile Motor Inn,"Country Mile Motor Inn, 14 Cross St, Forbes NSW 2871",-33.3836595,148.0098383,Tesla
19186,Cowra Art Gallery Car Park,"77 Darling St, Cowra NSW 2794",-33.8344591,148.6940855,NRMA
19187,Crowne Plaza Coogee,"242 Arden St, Coogee NSW 2034",-33.9224589,151.2558206,Tesla
19188,Crowne Plaza Darling Harbour,"58 Bathurst St, Sydney NSW 2000",-33.8739184,151.2040542,Tesla
19190,Crowne Plaza Hunter Valley,"430 Wine Country Dr, Lovedale NSW 2325",-32.7811478,151.3487977,Independent EV
19191,Crowne Plaza Terrigal,"Pine Tree Ln, Terrigal NSW 2260",-33.448629,151.4452447,Independent EV
19192,CSIRO Energy Centre,"10 Murray Dwyer Cct, Mayfield West NSW 2304",-32.8846225,151.7283475,Independent EV
19193,"Cypress Lakes Resort, Golf and Country Club","Vintage Ave, Pokolbin NSW 2320",-32.7857778,151.2851456,Tesla
19194,Dan Murphy's Batemans Bay,"51 Orient St, Batemans Bay NSW 2536",-35.7099345,150.1777589,Chargefox
